gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.199967362085595823e+01,1.200050088152172805e+02,1.768138827209558599e+02,1.413742734159993686e-02,9.986236177295591432e+00,2.905266582390292340e-02
3.199961993186215636e+01,1.200050928994617294e+02,1.670420777374885120e+02,-2.205696810108634734e-03,9.913124371987303007e+00,1.685647905048068551e-01
3.199969141479449419e+01,1.200051257574108519e+02,1.835214521713955662e+02,-3.949714656859882461e-02,1.006129400464400980e+01,-4.542278896886169093e-02
3.199960169714483271e+01,1.200049396646943620e+02,1.830023751123208910e+02,-9.866138442707117484e-03,1.008204627993690217e+01,-6.051553594175812512e-02
3.199965997451214150e+01,1.200051057496440166e+02,1.852705083167161320e+02,5.823305038840871639e-02,9.978767465268658654e+00,6.467142732952495254e-02
3.199974152752286827e+01,1.200050305350665809e+02,1.682210513760681181e+02,-1.104985621867275308e-01,1.008254572052558018e+01,-4.415069181900640322e-02
3.199970342160097303e+01,1.200051392454233792e+02,1.662110569925362427e+02,1.010915729914073635e-01,1.006297558791402302e+01,-9.532808404573470465e-03
3.199963854752283865e+01,1.200051562064568742e+02,1.691199080123947169e+02,-2.337996785830940422e-02,9.930639480135413422e+00,2.172582841231680828e-02
3.199958832561954480e+01,1.200051125471491957e+02,1.786213450631423711e+02,9.725388777337991286e-02,1.006646306868394269e+01,6.194738544082516868e-03
3.199962089324081660e+01,1.200051712578362810e+02,1.688017455541761933e+02,-5.441353369260096967e-02,9.942093695869708370e+00,-1.591041268073280224e-02
3.199961057278077803e+01,1.200051847764688233e+02,1.664193576219608985e+02,-3.734715486395641382e-02,9.942955382685633836e+00,4.829757478754405364e-02
3.199973815950728095e+01,1.200051871764229645e+02,1.754248786284741186e+02,-2.545571514371031477e-02,9.909153314709636007e+00,-3.391838971907428987e-03
3.199964754373866427e+01,1.200051705910644557e+02,1.673090287489772265e+02,4.360113732121136815e-02,1.004132490578295034e+01,4.955646468859941506e-02
3.199973660017547772e+01,1.200051826696297042e+02,1.704491962717198987e+02,-1.385331948264915125e-01,1.002682556186901053e+01,2.432612044619429301e-02
3.199963315220188775e+01,1.200051152771269614e+02,1.796875791690638380e+02,-4.617947680484221079e-02,9.972678247247680261e+00,6.766641727716882215e-02
3.199965088798994728e+01,1.200052132905686477e+02,1.858979360864730097e+02,7.681209918542665493e-02,1.001597912689180525e+01,-7.622082867575784293e-02
3.199969957341878768e+01,1.200052015308668842e+02,1.645320030549187891e+02,-4.890978773781232136e-02,1.004228704108440873e+01,1.801939080346616137e-02
3.199964147226031841e+01,1.200051856296968111e+02,1.768700666780842994e+02,-9.944272509659842635e-03,9.970237854041156922e+00,1.104790771104140028e-02
3.199966285127658594e+01,1.200052529481231147e+02,1.631971800344772987e+02,-7.893348670322812566e-02,9.966055143172532382e+00,-2.957662169376053599e-02
3.199963738634304988e+01,1.200051968132967346e+02,1.629623923119174549e+02,-5.224386869122628341e-02,1.002134723992056564e+01,-2.726837215207859877e-02
3.199962920981641190e+01,1.200051834564944073e+02,1.710059571360082487e+02,-2.260185005687441115e-02,1.002208841368697811e+01,-4.789742158806804817e-02
3.199965587066846595e+01,1.200052537769143157e+02,1.794191918943424184e+02,2.367581246866973591e-02,9.992019111007788723e+00,-2.788409248784202293e-02
3.199967284982949423e+01,1.200052382392904207e+02,1.748814961369645573e+02,-5.765410111173185134e-04,9.943855431693460645e+00,6.169189906253686731e-04
3.199962949094451403e+01,1.200052218825674117e+02,1.683800602571153036e+02,6.248219115092503405e-03,1.000400302249406259e+01,6.254284454227793111e-02
3.199967911065428794e+01,1.200052869867288194e+02,1.642915532134712180e+02,-6.451708380855224190e-02,9.982966977603629388e+00,1.480152150160790048e-01
3.199963387831182970e+01,1.200052652738933858e+02,1.605564223641246997e+02,-1.261787449719364330e-02,1.006889057541637733e+01,-3.542731443401792198e-03
3.199960768130477717e+01,1.200053505757517627e+02,1.728798628723761794e+02,-6.436752441504810587e-03,1.000055233165761237e+01,-5.428303955014011223e-02
3.199972318872631050e+01,1.200053871573778395e+02,1.617118341108209449e+02,1.350286562126314441e-02,9.969792832692171203e+00,-3.444108278521150479e-02
3.199967974799698212e+01,1.200053063620659515e+02,1.778675969455483994e+02,-4.399119748372835870e-03,1.002861076623670833e+01,4.530265202209074471e-02
3.199968024343234063e+01,1.200053465952269818e+02,1.772474384720303817e+02,-1.251294057610125889e-02,9.997229956440991216e+00,-4.771289718312586581e-02
3.199957520423859236e+01,1.200053255162790435e+02,1.604573949623851377e+02,2.875629447447382303e-02,1.001676860575936168e+01,-3.511534484908457321e-03
3.199966425506663370e+01,1.200053417047553381e+02,1.786484726122590416e+02,2.434027280625515599e-02,9.997933922437928445e+00,-8.311218981604605316e-03
3.199970768434395296e+01,1.200053113827548685e+02,1.718260611294107321e+02,3.017355923646417373e-03,9.963303439628148794e+00,5.481413355851853797e-02
3.199967502163678645e+01,1.200053949904688153e+02,1.711263950705101706e+02,4.433654761991435989e-02,9.955985518289033109e+00,-3.600837795931986079e-02
3.199967315917043109e+01,1.200054378689011969e+02,1.722362127135361902e+02,2.320720266626513303e-02,9.966064836181111275e+00,-9.036053697998173984e-02
3.199958144455576203e+01,1.200054927335897190e+02,1.695732238040413051e+02,1.008466513206099889e-02,9.955998642531302067e+00,1.096945940129917113e-01
3.199967876922517718e+01,1.200054450397492758e+02,1.791329687383190503e+02,5.268600955201514779e-02,9.993819551249652378e+00,-2.840767864423736355e-02
3.199965515017561302e+01,1.200054094329609029e+02,1.690163302781693346e+02,8.682133025226136669e-02,1.010355304597195314e+01,6.851383416597445208e-02
3.199970143361776209e+01,1.200053547319605372e+02,1.814641595735907345e+02,8.858681680419163915e-03,9.937844101540514785e+00,1.538563659410536154e-02
3.199967964255696984e+01,1.200054334863376937e+02,1.701071316571650698e+02,-6.548988372652483902e-02,1.001511546784171713e+01,-4.344231672035962777e-02
3.199962862291724974e+01,1.200054395737813451e+02,1.761028308134738722e+02,-8.686563458848610420e-02,1.013629222803704444e+01,-2.377725140250166319e-03
3.199968900792093507e+01,1.200055179634897087e+02,1.749534888946615752e+02,1.480974891341613024e-02,9.960706341415550114e+00,1.515879013358296251e-02
3.199957236611328071e+01,1.200054646115057579e+02,1.829006939992206640e+02,-2.037346023490854696e-02,1.006584033420947577e+01,-2.943554637540567523e-02
3.199964629273531358e+01,1.200054389779138688e+02,1.767600333574679610e+02,-9.108527937242787142e-02,1.004435450189700241e+01,6.196732911532055327e-02
3.199962515861228241e+01,1.200055633964978483e+02,1.783599672678872707e+02,6.157211874799760343e-02,9.958544444088385461e+00,-1.383604300466356914e-02
3.199969008192955755e+01,1.200055510871252409e+02,1.731950147995506768e+02,-1.893831343051030625e-02,9.868749035750859377e+00,1.224901664270579976e-02
3.199957926693722854e+01,1.200055434977176958e+02,1.804699872452090972e+02,6.069356102589384266e-02,9.918123667619610728e+00,3.306759912145147001e-03
3.199966687431699697e+01,1.200055115796698573e+02,1.794104495101018983e+02,-1.516922804012159776e-03,1.003864490540595611e+01,1.420424105730173081e-01
3.199958737132874376e+01,1.200055366287953262e+02,1.754104217272541177e+02,3.502555619716379853e-03,9.973749707209424997e+00,-1.157766607144633531e-01
3.199966136925811355e+01,1.200055206601862920e+02,1.737774458083065667e+02,1.583019922691048659e-02,1.003932498923776784e+01,-7.068637983998777435e-04
3.199963372733721556e+01,1.200055416886131354e+02,1.676742975264671998e+02,-6.400148026001603596e-02,1.000743666475013427e+01,2.570924209809027916e-02
3.199971025496191857e+01,1.200055888884726869e+02,1.650515545971083498e+02,3.713163548535022146e-02,9.906218917982542393e+00,-1.782921661990982329e-02
3.199962401766840969e+01,1.200056118681778798e+02,1.767607816665964720e+02,4.800862009365738578e-03,1.001950561253428162e+01,3.732753507574449597e-02
3.199959405760269249e+01,1.200055395534964191e+02,1.800135653291276583e+02,7.965399734171905305e-03,1.002021815531063353e+01,-9.147203800910225224e-02
3.199958931850429167e+01,1.200056470920084877e+02,1.745095844283257804e+02,-1.315621782197814310e-02,1.003206850076593604e+01,2.993775396205081846e-02
3.199955935937322593e+01,1.200056160718641536e+02,1.726723795644260520e+02,8.250517685004783719e-02,1.001985977220226687e+01,8.627179706105957135e-02
3.199964295932316105e+01,1.200057298468918390e+02,1.683437817728556070e+02,5.086634535876886909e-02,1.009590961449224267e+01,-1.027279202642109382e-02
3.199963733045338188e+01,1.200057108299820783e+02,1.665258565249939693e+02,8.125787565252468730e-03,9.951372684703587268e+00,-2.674901694685325251e-02
3.199966789820614821e+01,1.200057150672862747e+02,1.623522019947366175e+02,-2.186937570724191426e-02,9.936953639995932619e+00,-6.479502428629427269e-02
3.199971611917489867e+01,1.200056998462916198e+02,1.715696833134500139e+02,-5.335141929093678570e-02,1.005079619399865010e+01,3.240305155871631322e-03
3.199964273926390490e+01,1.200056663459475885e+02,1.673349365009262328e+02,-2.414980797369470356e-02,9.998316479220450859e+00,-7.921881783355786896e-03
3.199969195793112675e+01,1.200056259559170257e+02,1.733832759652937057e+02,-8.458036220801438965e-02,9.917600976464422402e+00,-4.810285779681409274e-02
3.199961233606635247e+01,1.200057010202233556e+02,1.734865725351506285e+02,2.779048070568752513e-02,9.977717812081815296e+00,-3.966388217458068771e-02
3.199966436398002045e+01,1.200057642410275065e+02,1.770227971966119469e+02,-3.647749787836678664e-02,9.968163603150129504e+00,6.471884964366257653e-02
3.199963321900463598e+01,1.200057631235881388e+02,1.686753525652189296e+02,8.994958835640037842e-02,1.002313685283586508e+01,-5.126491143295058839e-02
3.199966993704064677e+01,1.200057480429527033e+02,1.726240092484452191e+02,-3.113655080402448483e-02,9.980877249245864391e+00,4.325864097245228634e-02
3.199964185475740308e+01,1.200056855995901515e+02,1.737961207744522198e+02,1.630271447332107965e-02,9.930576357985223979e+00,2.406108057281384181e-03
3.199959887864478247e+01,1.200057286671683272e+02,1.761535903164030969e+02,-2.236032394176069860e-02,1.002551095774898293e+01,1.583227648955213120e-03
3.199964520840608984e+01,1.200057013582308514e+02,1.672729540027289943e+02,5.067045250442762244e-02,1.006811789594463846e+01,-1.340272520477828744e-01
3.199969673007450410e+01,1.200057333937650696e+02,1.792747486504756864e+02,-5.344260314571688125e-03,1.004068650594419232e+01,4.077759954745917292e-02
3.199970327598907360e+01,1.200057974536135390e+02,1.687980635430218399e+02,-2.640394457474910805e-02,1.006016165256744621e+01,-9.171877546476850038e-03
3.199960937742349998e+01,1.200058625416011182e+02,1.763896110983451706e+02,1.436758249519441179e-02,1.001833256340572298e+01,-1.078735349317570683e-03
3.199966449684887593e+01,1.200057802740217596e+02,1.558773082973780220e+02,5.048355496298798789e-02,9.964444702927279351e+00,-4.932449933092154792e-02
3.199970605553274794e+01,1.200057403996955969e+02,1.681203362651986879e+02,3.011965205130853404e-03,9.966198315106309380e+00,9.415977143589396303e-03
3.199966026882252734e+01,1.200058375408321183e+02,1.738233217714954435e+02,-7.116571913471383959e-02,1.001022563266326770e+01,7.562419742999898498e-02
3.199968627827889023e+01,1.200058591835362449e+02,1.701584012036884701e+02,-1.522175185686775942e-02,9.977244105104290384e+00,-4.841732820723490538e-02
3.199969622757157595e+01,1.200057341358490675e+02,1.805244676514276136e+02,3.142428352338030861e-02,1.000790491383882852e+01,-8.482525579564299811e-02
3.199970801354431416e+01,1.200058490567729450e+02,1.616516901500468464e+02,7.400847337253030345e-02,9.936106668352268301e+00,3.166412597551959696e-02
3.199965443909720975e+01,1.200059175856062694e+02,1.693849563232749347e+02,-1.593149759437091292e-02,9.973973864501042286e+00,-3.618766338730944332e-02
3.199964053451444812e+01,1.200059838221452253e+02,1.731074406822401102e+02,-7.523646215512514238e-03,9.996587892512437179e+00,6.746794371225782461e-02
3.199959057022524433e+01,1.200059230003137571e+02,1.729930436946958707e+02,5.383058776537101575e-02,1.003399824694438003e+01,7.248762847888083616e-02
3.199965855831361949e+01,1.200059283598981352e+02,1.715571423434187182e+02,-3.278986135367630700e-02,9.981175828944275352e+00,7.846227470909279342e-03
3.199969434603403684e+01,1.200059260848190661e+02,1.642268608806884913e+02,-2.484334236316810759e-02,1.010437622152415393e+01,1.441464039459078306e-03
3.199961976466930125e+01,1.200059345951972745e+02,1.773010032172936690e+02,-3.319469896754106107e-03,1.002217002429796544e+01,1.929704910100966606e-02
3.199964905782738711e+01,1.200059863308408552e+02,1.780048656919440191e+02,5.560777166200976673e-02,9.954579328944035410e+00,3.315932073227830651e-02
3.199966626510010670e+01,1.200059698659293446e+02,1.758808105583853205e+02,-7.268196211094771209e-02,9.919326106938692433e+00,-6.343069854698710208e-02
3.199962087408955824e+01,1.200059124652673717e+02,1.760061358719486293e+02,-3.427220966810910069e-02,1.003011562552269886e+01,-1.397977455219401310e-02
3.199969921986113519e+01,1.200058665654086667e+02,1.724888174583112459e+02,1.126587112059868195e-01,9.946000286987191075e+00,5.058876378701471221e-02
3.199962020017435194e+01,1.200060764797458575e+02,1.805009309519282965e+02,3.401413018843216923e-02,9.981765234475178161e+00,-9.469046371197947874e-04
3.199967465766169639e+01,1.200059578150276280e+02,1.795662241424520573e+02,-4.736647894778688028e-02,9.994440527455303425e+00,-1.670965084351511490e-02
3.199962082853708978e+01,1.200060152396175823e+02,1.673176207748844888e+02,-1.289567942048844840e-01,9.980503011647243738e+00,1.900574394349147447e-02
3.199967741064637750e+01,1.200059982685553166e+02,1.703319775414344690e+02,-3.645912641141322436e-02,9.973912082421609426e+00,1.637609993737149799e-02
3.199966987092103565e+01,1.200060028170696711e+02,1.829899712846121815e+02,-1.771775238732788832e-02,1.004212495081637968e+01,-7.486879639005310227e-02
3.199962287824104479e+01,1.200060683560959376e+02,1.693298379587450881e+02,2.414174032704505951e-02,9.929924185742208920e+00,-2.137007038349711049e-02
3.199968667137489220e+01,1.200060638446096704e+02,1.759666452039671753e+02,7.746399131358031043e-02,9.953918611207535960e+00,-1.085044981562478979e-02
3.199966157144724122e+01,1.200059565225669900e+02,1.768166976655075473e+02,1.848607355902715660e-02,1.003158047345622350e+01,-3.643143120318246414e-02
3.199962918494568953e+01,1.200060612438632717e+02,1.768176984954840520e+02,6.751064099701733177e-03,1.001264242983908481e+01,-5.441312225129289748e-02
3.199971056029593797e+01,1.200060110245841827e+02,1.816933809163604110e+02,-2.269313855218180187e-02,1.011988763752125031e+01,-8.488689784023853435e-02
3.199964912051688870e+01,1.200060265812881681e+02,1.684014215555774570e+02,1.277560206579552160e-01,1.001097275014928201e+01,5.806939146568376731e-02
3.199961378023591152e+01,1.200060369765987929e+02,1.706743656030255636e+02,-1.067210574245012686e-02,1.011526978262985921e+01,-8.020366601011681695e-02
3.199969068132977412e+01,1.200061175475463671e+02,1.786748481267833597e+02,-7.862232461798465688e-02,1.000297907365548511e+01,6.409565302111060181e-02
3.199966054723288522e+01,1.200061618232752636e+02,1.694176740521065199e+02,-1.895728136428106309e-02,9.920511961503077458e+00,-1.629352769343326776e-02
3.199967174420658722e+01,1.200061094834991167e+02,1.881085212492463654e+02,4.276877949389617378e-03,9.979845236397077102e+00,8.760585260952613237e-03
3.199973535622535081e+01,1.200061721917578268e+02,1.777935234457306990e+02,-1.201439616131778493e-01,9.950122390615952384e+00,-2.395469707773422580e-02
3.199975452446315671e+01,1.200060611892820930e+02,1.663662843400228724e+02,8.830527751479589835e-03,9.965404026642122659e+00,-2.336446556242619682e-02
3.199962463129483936e+01,1.200060726851976369e+02,1.684729730740425282e+02,6.098279606603254632e-02,1.004246723344761349e+01,-5.178771644586911693e-02
3.199969378415518051e+01,1.200061501533919710e+02,1.687062051482217555e+02,3.279134148308460173e-02,9.959705246008599744e+00,-4.722527336158897915e-02
3.199966788072674362e+01,1.200061104296619732e+02,1.710907449705703414e+02,-1.591078275139062512e-02,1.005403498395772921e+01,4.010325165660805907e-02
3.199978379293100517e+01,1.200062025612233612e+02,1.752412721700832492e+02,-6.279333100463921347e-02,1.000048931673625141e+01,-7.403751235267783115e-02
3.199967283233610615e+01,1.200061952479907319e+02,1.807729177880461862e+02,-5.476434594638941722e-02,9.941946418931312479e+00,5.636245298156732086e-02
3.199968084108133226e+01,1.200062555815088672e+02,1.830851093284690876e+02,-7.068195938010092549e-02,9.856965681025446457e+00,6.070223848512824871e-02
3.199970018402329686e+01,1.200062187033059757e+02,1.638332768362858474e+02,4.767539599336154121e-02,9.997443427481414346e+00,8.436402163333674153e-02
3.199965053584168828e+01,1.200061737217263840e+02,1.607475601195753256e+02,-5.279453904252956464e-02,1.000282216715872785e+01,-8.686965604115443919e-04
3.199974915015215515e+01,1.200062366637057494e+02,1.895912515589544114e+02,-3.074450017466490853e-02,9.958123179921349433e+00,5.141369302522577622e-02
3.199962546354477055e+01,1.200062531581009750e+02,1.695269080735512262e+02,-1.345307983940546848e-02,1.002334488713409755e+01,5.940108333803488516e-02
3.199959918859331864e+01,1.200062991660064142e+02,1.716840441063554863e+02,1.135869764081031547e-01,9.979215642632670580e+00,2.323956265689697959e-02
3.199961819859377954e+01,1.200062571031355958e+02,1.708909597233930526e+02,-8.351772694871403835e-04,9.974725398898632633e+00,-5.862206603278261735e-02
3.199959117949432397e+01,1.200063042208118702e+02,1.752591410899746336e+02,-1.764114951922581692e-02,1.002149640576055667e+01,-7.684491052376930809e-02
3.199966683697258674e+01,1.200063352276809496e+02,1.688797861820333708e+02,-3.115126100921875724e-02,9.992927069022414344e+00,1.169900199263347335e-03
3.199973985025828682e+01,1.200062854255597529e+02,1.753066335562355107e+02,9.910123976277157923e-03,1.001838679774506424e+01,3.483608341477940559e-03
3.199967805421612255e+01,1.200063559806294080e+02,1.708780198546258760e+02,9.099418562069032379e-02,1.008866069572918711e+01,-7.504847784937830266e-03
3.199966960470440469e+01,1.200063800498047897e+02,1.706578910621612692e+02,-2.996550157164531991e-02,1.001342643309328473e+01,2.384374521294998009e-02
3.199956441741067437e+01,1.200064271252424390e+02,1.756740883547663827e+02,-1.311204656006685343e-01,1.003981496790458827e+01,-8.385240220889388085e-02
3.199964370211494824e+01,1.200062486887140665e+02,1.801207750729899146e+02,1.866461688626665054e-03,9.948381426843937447e+00,-1.306404855638028661e-01
3.199968629681362486e+01,1.200063285607003678e+02,1.690220441226205139e+02,-2.506908629501230622e-03,1.002145354668557431e+01,-6.866435352037351947e-02
3.199976465423751648e+01,1.200063816212068417e+02,1.770093818620556476e+02,7.155707161514392178e-02,9.979660593104371813e+00,-4.667314073014648679e-03
3.199968572310577031e+01,1.200063616754867866e+02,1.821172806160463438e+02,1.026373734498906704e-02,1.000513477712360455e+01,8.471798308627467855e-02
3.199959077681412722e+01,1.200064481150993032e+02,1.917625218405046326e+02,5.562635746698881001e-02,9.940523745446856907e+00,-3.155887240015951140e-02
3.199975759213619853e+01,1.200064068000615833e+02,1.683354296532477576e+02,6.884629535572377168e-02,9.905279248341054554e+00,3.530511138673168153e-02
3.199965276555728266e+01,1.200064637692777580e+02,1.769760356714955378e+02,3.201295064808176022e-02,9.963437082138003831e+00,1.273925872235985926e-02
3.199965841956713675e+01,1.200064030765948786e+02,1.850744291815291831e+02,6.951008621568821599e-02,9.989941000136022708e+00,1.082232462509041399e-01
3.199971219784773524e+01,1.200064216466275440e+02,1.718156630772144808e+02,7.041538331932779837e-02,9.951003091671998035e+00,-2.841525420608896971e-02
3.199967767025394494e+01,1.200064853823380702e+02,1.681670447950595815e+02,-2.249376906533833223e-02,9.995613298074919939e+00,4.418639483660718494e-03
3.199964476822554005e+01,1.200064455119112523e+02,1.755682352806782660e+02,3.031051724823879273e-02,9.968065275158028982e+00,-5.156153001274876857e-02
3.199961915179970262e+01,1.200064131915286083e+02,1.696273512731056314e+02,-1.180127179258436826e-02,9.916205098484079272e+00,-1.032804080914184741e-02
3.199970773490993636e+01,1.200063998599049455e+02,1.672400832143705429e+02,-2.736424344255929814e-02,9.957899996101080120e+00,1.138109690900586564e-02
3.199964143959322627e+01,1.200065476677546599e+02,1.764758258174608443e+02,1.960144436225274428e-02,9.976151060672012960e+00,-9.956364467482257952e-02
3.199958302026010060e+01,1.200064652943941610e+02,1.683709729448040946e+02,5.875792971596770220e-02,9.948778302993499523e+00,-2.663440911280311532e-02
3.199979553779166963e+01,1.200065170323212413e+02,1.707396661618898861e+02,-2.875323520538230516e-03,1.002093337395214334e+01,6.543988188722496546e-02
3.199959557267588295e+01,1.200065423732497720e+02,1.745299514401763759e+02,5.570719990284467987e-02,9.947352226231968686e+00,-2.812575193945454285e-02
3.199967957412998842e+01,1.200065159996401007e+02,1.777542268091854680e+02,2.158912273738628276e-02,9.998187024136646173e+00,-5.548692670654349623e-02
3.199973813342789697e+01,1.200065187186252444e+02,1.671396636318939670e+02,5.670942900354324079e-02,1.002033703430066858e+01,5.346619705520427174e-02
3.199964063497136380e+01,1.200066366693334743e+02,1.746291430310857038e+02,9.915408912564044330e-02,1.004932281693910312e+01,4.312977010924120419e-02
3.199967111972672384e+01,1.200065779614675279e+02,1.714724726247424655e+02,-7.834913674910399042e-03,1.004226505664333935e+01,-7.858112185077241463e-02
3.199963586769016999e+01,1.200067164219267113e+02,1.717067170475151840e+02,-3.044470380068720755e-02,9.945056620003928316e+00,6.602971625609394164e-03
3.199960990366730584e+01,1.200065950498909331e+02,1.808505158923522060e+02,3.404443656816719815e-02,1.007073091145452892e+01,1.348419959740602796e-02
3.199969899958686526e+01,1.200065858215043164e+02,1.701748202316592824e+02,-3.545170360985409885e-02,1.004735665352652418e+01,-3.566964665652681138e-02
3.199961059272218122e+01,1.200066053862975224e+02,1.697352053704966579e+02,-9.208388385444879649e-05,9.976330840686712165e+00,1.969177329271808857e-02
3.199959572509273187e+01,1.200064737601967266e+02,1.733958082132364495e+02,-1.090823483724815968e-01,1.005254821630375872e+01,7.170297296346205343e-03
3.199972213930353249e+01,1.200066312834635340e+02,1.647958409788340077e+02,-7.069751561305545606e-02,9.925474698017646702e+00,-8.627168332605911205e-02
3.199969094758071364e+01,1.200065830345048141e+02,1.704966863729083286e+02,5.070737101088149644e-03,1.001650124951313892e+01,5.163109943269730828e-02
3.199972941612628574e+01,1.200066093149652602e+02,1.745753443140689569e+02,1.687533887720936085e-02,1.001342870998886703e+01,3.353381298787974640e-02
3.199969158029865213e+01,1.200066102158414907e+02,1.756168095051367573e+02,-2.649832074904708012e-02,9.991332139148294544e+00,-2.455149858934528931e-02
3.199964719480433573e+01,1.200067018130179406e+02,1.636402663690232657e+02,-7.151182485786873599e-02,1.003019941634820711e+01,3.036974560134943560e-02
3.199964617676636891e+01,1.200066660466069521e+02,1.747009611286136703e+02,-2.030820033612766931e-02,1.003978789442795261e+01,2.498548955424817475e-02
3.199969224032940929e+01,1.200067419044268604e+02,1.675444407914445435e+02,-5.670576054981091296e-02,1.003548524830927846e+01,-6.879701979324810701e-02
3.199961741940841620e+01,1.200066776581752634e+02,1.744914998965127495e+02,8.318859705078347766e-02,9.988331007924250216e+00,2.303813833520914484e-02
3.199961757573780474e+01,1.200066908529566092e+02,1.795423246616044537e+02,-6.237112331035238669e-03,9.927933007723160230e+00,4.867959469502049913e-02
3.199959156470930921e+01,1.200067156832598414e+02,1.849025630324623535e+02,3.164339115272110647e-02,1.004942608990581476e+01,2.439307494635406179e-02
3.199963348856836376e+01,1.200067537507938198e+02,1.692204265569876611e+02,2.068733318076230315e-02,9.991685358747425028e+00,-5.232328865637360903e-03
3.199963190297463100e+01,1.200067274253830334e+02,1.684111274411130239e+02,-2.381045129223213763e-02,1.003226452695266069e+01,5.765226170945350614e-02
3.199963794647159432e+01,1.200068027449731716e+02,1.755523175820969186e+02,9.597126173659440221e-03,9.977695663944945892e+00,-9.938524229217095274e-02
3.199963478481393864e+01,1.200067566826688790e+02,1.657405047714883608e+02,1.700431254237241147e-02,1.001120296030508960e+01,6.292175195524001008e-02
3.199960651425163505e+01,1.200067362054659554e+02,1.668754194688299606e+02,4.289954533299215195e-02,9.995836464025797952e+00,3.355740236183524239e-02
3.199972898159658286e+01,1.200068697543537013e+02,1.760763649282419010e+02,-3.000225317316886076e-02,9.935681843828277238e+00,-5.894092327598326152e-03
3.199966797141861719e+01,1.200067272024943463e+02,1.739005921497500537e+02,-8.207425197757702018e-02,1.005465760060307900e+01,-1.034415033583580869e-02
3.199967549712237158e+01,1.200068080737065941e+02,1.664877409666158030e+02,-2.838353735073203404e-02,1.003150719968900972e+01,4.268407412055584549e-02
3.199976669251886463e+01,1.200068057182809298e+02,1.698210878085811260e+02,4.494510634553485623e-02,9.911199883104785613e+00,8.534675146631519327e-02
3.199959623460981106e+01,1.200067944476007398e+02,1.710158622719007724e+02,-3.532667488158550834e-02,9.932988551450657511e+00,-8.960735200709044057e-02
3.199967378921937211e+01,1.200068502105385733e+02,1.717470299824011022e+02,-2.550691936296333590e-02,9.941751655940372245e+00,-3.109128876742141626e-03
3.199970795243082478e+01,1.200069678905348383e+02,1.653949259100511711e+02,1.232741574848076477e-01,1.001096265774130956e+01,-9.772864128683511620e-02
3.199970514895564833e+01,1.200068885650656370e+02,1.749110853635443448e+02,-1.482353800528043650e-02,1.002941145344202667e+01,3.585350371846705159e-02
3.199967272457297796e+01,1.200068726434234065e+02,1.729701060221116506e+02,-4.663146296285174824e-02,1.007785342586249122e+01,-1.402968344205442371e-02
3.199969677525608347e+01,1.200068342574109295e+02,1.661612648691021832e+02,-1.825364497267509961e-02,1.004473760068770893e+01,1.240835269873085366e-02
3.199960799166122527e+01,1.200067871916998570e+02,1.680224324207676148e+02,-3.652327771085336211e-02,9.993548918273411630e+00,-1.169677322556173004e-04
3.199965783358681293e+01,1.200069214991403470e+02,1.711999254536540036e+02,1.152752201276424637e-02,9.970532520758672135e+00,7.691932341705455534e-02
3.199966525506675552e+01,1.200068853061418679e+02,1.762124444573357209e+02,4.975317562937022625e-02,9.934530679754406179e+00,1.640880407571935345e-02
3.199969128520200456e+01,1.200069054071161361e+02,1.771656215316945122e+02,1.074237276021201559e-01,9.963694376306950318e+00,1.159420526635261510e-02
3.199968940263122974e+01,1.200068441835021389e+02,1.690390856551491652e+02,-6.608808265105148294e-02,9.945598244260553500e+00,-3.999546302339637011e-02
3.199964078786572941e+01,1.200069749444029270e+02,1.679306795892400714e+02,3.015488861847016519e-02,9.965412467758277160e+00,-6.928767197576599784e-03
3.199959777509976178e+01,1.200068902144448373e+02,1.801362304658650544e+02,8.827086248290984261e-02,9.945934812195131869e+00,3.280057295566411735e-02
3.199963449400427962e+01,1.200070009296783837e+02,1.870633146398436395e+02,-1.237168905571144929e-02,1.010849286428663341e+01,1.390028870354561435e-02
3.199970666726274260e+01,1.200070533376306798e+02,1.784074392202869603e+02,1.886587022941547433e-03,1.001496288037646032e+01,7.224349826285332565e-02
3.199970229937034460e+01,1.200070087585734342e+02,1.679743943986652823e+02,3.195076149319877462e-02,9.973737604792203726e+00,-4.507972421814345626e-02
3.199962661575005285e+01,1.200070158883739282e+02,1.781004307661825123e+02,-2.419966404279786862e-02,1.005164541316106686e+01,-8.672943870915991033e-03
3.199966719482891619e+01,1.200069049157193319e+02,1.811996908568643221e+02,-1.192212488975281925e-02,9.997019002588499959e+00,9.828792565131184988e-02
3.199972626965722000e+01,1.200070666530156274e+02,1.679201176081740812e+02,-3.576856809539099430e-02,1.008621723621341815e+01,3.218704338583869978e-02
3.199968596538602839e+01,1.200070251542327640e+02,1.629102842090248089e+02,-8.372689840843155085e-04,1.000658383491492209e+01,3.303190372571037509e-02
3.199965927294514145e+01,1.200069980555289959e+02,1.679856502080058078e+02,6.361833422629226131e-02,1.003503219472571928e+01,-1.236128018933070789e-02
3.199965118913716111e+01,1.200070846699063054e+02,1.617383888795299072e+02,-1.847239688185772777e-02,1.001420419398443507e+01,-2.040436840196922438e-02
