gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.199998979594793269e+01,1.200067969154103196e+02,1.786660888006440757e+02,-7.447888796549089196e-01,-1.001969249476842627e+01,1.313611670593483986e-02
3.200008971391461188e+01,1.200068889978227560e+02,1.795914651911755868e+02,-7.032570131390165624e-01,-9.922965046708284831e+00,-6.991773954093431775e-02
3.199991765700239554e+01,1.200068921322944817e+02,1.809163187729448055e+02,-6.443211575574847583e-01,-9.984398618973070683e+00,-4.594086799096728374e-02
3.199995294626381082e+01,1.200068142830767357e+02,1.816413584479618635e+02,-5.898586296320843525e-01,-1.004710741486684533e+01,3.885392169859140654e-02
3.200012121619798222e+01,1.200068100592202001e+02,1.648922422150347415e+02,-5.715751407643132609e-01,-9.977860783678730527e+00,-3.150720557451316267e-02
3.200002711548174261e+01,1.200068470020207911e+02,1.751836478359348064e+02,-5.258142981904860846e-01,-9.957141444934368479e+00,1.404216198568460777e-02
3.200003014981387395e+01,1.200067251576111858e+02,1.882317926232319962e+02,-6.019356522976375690e-01,-1.006060207293318953e+01,-4.644139165856293883e-02
3.200004976102219700e+01,1.200067854809120860e+02,1.716229651759404931e+02,-4.395737478949406918e-01,-9.999098072705455920e+00,-3.615772077369233152e-03
3.200007218090846095e+01,1.200067369242087381e+02,1.794711913042835079e+02,-4.356952864070867681e-01,-1.001033657320600767e+01,3.217155316417894678e-03
3.200003333559178031e+01,1.200067791791302909e+02,1.681047240530215561e+02,-5.152066243394568534e-01,-9.903250676137174580e+00,-7.804285721560735856e-03
3.199996205231704138e+01,1.200066745673475879e+02,1.674789743015625447e+02,-3.475081247276169405e-01,-9.921044583325514310e+00,-3.720174913237438846e-02
3.200001427433382162e+01,1.200066995322812602e+02,1.579089123269775143e+02,-3.917682235823277681e-01,-9.967828324405658691e+00,1.854647351328825300e-02
3.200001380214452951e+01,1.200067178246135740e+02,1.587512486807838457e+02,-4.177008355548417207e-01,-9.972145303222774260e+00,1.638305394532149628e-02
3.200010281907476184e+01,1.200066602706515795e+02,1.744167664471214039e+02,-2.784908889988860214e-01,-9.966385931059200232e+00,-3.135621694314442987e-02
3.200003615789064071e+01,1.200067099792819079e+02,1.804672558465684631e+02,-3.369564104000287719e-01,-1.007025344793211019e+01,5.795348277698393613e-02
3.200001801526697420e+01,1.200066267319000133e+02,1.706308627955197892e+02,-2.863384886009920915e-01,-9.997650493493203783e+00,1.109778349034310982e-02
3.200001611586444028e+01,1.200066512601089954e+02,1.756865803770576235e+02,-3.598344944887925667e-01,-9.979039417322736583e+00,1.577116554899399975e-02
3.200001990035573129e+01,1.200066712244384490e+02,1.734599818933266704e+02,-3.450034477467899263e-01,-1.003866010693822020e+01,3.761403375506387758e-02
3.199996589941806135e+01,1.200066684111785236e+02,1.837332471328934673e+02,-2.329392795684582795e-01,-1.010016773841962667e+01,1.467310701551134862e-02
3.200007976378529406e+01,1.200066491573362413e+02,1.675544453618601892e+02,-2.457684898814390118e-01,-1.004696065592211696e+01,1.174707011193527537e-02
3.199999953700828925e+01,1.200065644674797767e+02,1.824750709446674080e+02,-2.068673897720849364e-01,-1.000600850535887076e+01,4.103533410540986109e-03
3.200005872165285581e+01,1.200065461017100432e+02,1.642240734903659245e+02,-2.440749868297232839e-01,-1.001596880569912429e+01,-1.790380859186738172e-02
3.199998518363960187e+01,1.200065770773782532e+02,1.776208772300929297e+02,-2.283127754576284862e-01,-9.943303278158532876e+00,1.131589417980844586e-02
3.200005175657605605e+01,1.200065812230387934e+02,1.712647007200956466e+02,-2.126847891664411794e-01,-9.967289634390613884e+00,-2.351656599912516424e-02
3.199995846801159871e+01,1.200065900338275071e+02,1.824894666586689596e+02,-1.907056000511081484e-01,-9.952241610544636075e+00,-2.912704745327230824e-03
3.200003250243887720e+01,1.200065081424678368e+02,1.629414087691722557e+02,-1.351442843755549794e-01,-1.007007372427092662e+01,5.700164651085368184e-02
3.200007138449896615e+01,1.200065546052002787e+02,1.780084085216228118e+02,-2.218260395845522703e-01,-9.960851329022501588e+00,-5.104736498580240284e-02
3.199999394069602232e+01,1.200064828887524442e+02,1.667830390183593749e+02,-1.536485115028323190e-01,-9.964494143050069752e+00,1.450036436216321344e-03
3.200002211249279327e+01,1.200065811644781917e+02,1.766875973053254256e+02,-6.899313678757304502e-02,-9.908444971361124232e+00,-2.113723643768307403e-02
3.200002424905412823e+01,1.200064709105272556e+02,1.671254955596685079e+02,-1.170264531436556871e-01,-1.001581827128091007e+01,6.314265100873315238e-03
3.200003898782105693e+01,1.200064578793062537e+02,1.837636578323655101e+02,-1.578678756149830276e-01,-9.943516746196422673e+00,1.321316827101976996e-02
3.200003491865350469e+01,1.200064809733054432e+02,1.791878309878520952e+02,-1.517620443552686604e-01,-9.994619334179418502e+00,5.632121262381618865e-02
3.200004849371413229e+01,1.200064630389943829e+02,1.746289105216761186e+02,-9.609632741152629443e-02,-1.005707851845921397e+01,-3.689811294565545005e-03
3.200002880144202777e+01,1.200064461005200087e+02,1.690987435963417909e+02,-1.170260879103240670e-01,-1.006948895170556213e+01,6.576929781652335327e-02
3.199998624634967470e+01,1.200064664398800431e+02,1.767333814305810904e+02,-1.017053644182747824e-01,-9.992730990499158139e+00,4.184186652102632464e-02
3.200006892860331220e+01,1.200065734169065053e+02,1.871228192600648015e+02,-4.539864779617677759e-02,-9.966327518158532683e+00,6.396054315595364748e-02
3.199998692850803295e+01,1.200064225944743583e+02,1.771845015313492979e+02,-2.170654589462323869e-01,-9.952395747888264310e+00,7.989208165467187595e-02
3.200002110424515678e+01,1.200064795316500010e+02,1.871181148128479492e+02,-7.146051318835537625e-02,-1.000034844191068473e+01,-3.537840341096084966e-03
3.199996906160405530e+01,1.200064377471371557e+02,1.711214350013191279e+02,-1.435706806437337113e-01,-9.982156452863000240e+00,2.883818935644547748e-02
3.200005603733958992e+01,1.200063147382266351e+02,1.740013162025662723e+02,-1.247514605089561079e-01,-9.952413074718164054e+00,-2.805162814844937638e-02
3.199996910581625897e+01,1.200063096616160863e+02,1.792995793742624073e+02,-3.926711417785430647e-03,-1.019978310577446834e+01,-1.696824462852874679e-02
3.200000266312573416e+01,1.200062850242525485e+02,1.674210723613357459e+02,-1.120352890448382821e-01,-1.015613122505719090e+01,9.248969176940396997e-02
3.200003266367703958e+01,1.200062950510689461e+02,1.881945216125765228e+02,-1.788229031419443782e-01,-1.001519068551668923e+01,-6.040307183028351817e-02
3.200000499172187318e+01,1.200063773801967102e+02,1.675686647710241175e+02,-5.016449992351706966e-02,-1.002509592824453755e+01,-4.546646893678576301e-02
3.200007949972150811e+01,1.200063275328187871e+02,1.779537098618340281e+02,-7.896048090152259225e-02,-9.962581952393703588e+00,4.705892543504915787e-02
3.200000026180264712e+01,1.200064504973174593e+02,1.776233691549170146e+02,4.727894260925001590e-02,-1.003322052877143200e+01,-1.473771338287916711e-02
3.199995202737233058e+01,1.200064110594247211e+02,1.628472235955465806e+02,-1.807697997796569450e-02,-1.004468525916164090e+01,-6.288898252461737337e-02
3.199995811972847548e+01,1.200063734859555211e+02,1.608217223145258288e+02,-9.549992988864638988e-02,-1.011744783985969320e+01,-1.015987619049484904e-02
3.200005263061814986e+01,1.200063281166148528e+02,1.614542260777278671e+02,1.253310851055129682e-02,-9.984332540406919421e+00,6.856931056014731185e-02
3.200003463278425642e+01,1.200063086750668049e+02,1.732370570669473011e+02,-3.292748381540119840e-02,-1.002361368422923071e+01,-7.840941118631861162e-02
3.200006996766765610e+01,1.200062932719672801e+02,1.736911628085786390e+02,-1.960322045196477569e-02,-9.974258823505335769e+00,5.018818448683128736e-02
3.199996895721957912e+01,1.200062327444158257e+02,1.693700875690823295e+02,-4.337044463797556232e-02,-1.000190802029648296e+01,-7.601493929750541279e-02
3.200001797030073902e+01,1.200062356229392577e+02,1.858084768140068661e+02,-2.337060964821787920e-02,-1.004059495738494867e+01,3.051926728971111197e-02
3.199994106412522754e+01,1.200062080808915965e+02,1.684296736226582141e+02,-2.430633782221994915e-02,-9.901287164234975791e+00,-1.396335017482622188e-03
3.199996670654013897e+01,1.200062343398468130e+02,1.652216746198013197e+02,-5.863215358924929455e-02,-1.006750425954409423e+01,-1.701452642398999099e-02
3.199999723727753675e+01,1.200062364201561564e+02,1.675235842515774607e+02,-4.361076569198123892e-02,-9.979626806252696269e+00,-2.673859599660316846e-02
3.200004515867841093e+01,1.200062532816179015e+02,1.649812528274969452e+02,-2.635040937294023944e-02,-9.999985787695372608e+00,-3.035128543014100136e-02
3.199997778613439081e+01,1.200062527409824327e+02,1.831191507714144961e+02,-1.336140192786086089e-01,-1.005701880384822822e+01,-2.730431567123918490e-02
3.199998417150937158e+01,1.200061718787000729e+02,1.645582803027776890e+02,-4.106419052733023545e-02,-9.957922162158691748e+00,-4.038682377916998772e-02
3.200006500877583449e+01,1.200062562649775515e+02,1.789202464995604771e+02,5.676310334608608565e-03,-9.921422039484438571e+00,-2.650253011062011707e-02
3.200002975526383864e+01,1.200061756937296451e+02,1.716100318499302659e+02,-1.258790997797374495e-02,-9.884661311759117552e+00,-1.389066931799748557e-02
3.199996230422253873e+01,1.200062454621580343e+02,1.705963941459619377e+02,-4.554729319427207324e-02,-9.933314695263028682e+00,2.636696442840910648e-02
3.200000691439518619e+01,1.200061210740843478e+02,1.721492480347918388e+02,-9.529152151088562950e-02,-9.893569564788235127e+00,-3.632836007159293001e-02
3.200001810424998183e+01,1.200061688373559008e+02,1.877942810993886269e+02,-2.900273551488593768e-02,-9.921814756960937842e+00,-4.885463770179480567e-03
3.200005011073799466e+01,1.200061658500317350e+02,1.793861975009193941e+02,1.396015512296764141e-02,-9.935045413671085512e+00,-4.825301791092647535e-02
3.200005461623306502e+01,1.200061083236392250e+02,1.647148854614719085e+02,-1.265591573443268503e-01,-9.983256390770154809e+00,-2.938030766096254298e-02
3.199992644664759567e+01,1.200061554310238847e+02,1.781969517027486063e+02,1.929005822703259640e-02,-9.999854985953449571e+00,-1.241877902487139619e-02
3.199996263911262062e+01,1.200061503505895786e+02,1.639331717444501919e+02,-3.363045031793136103e-02,-1.001117062231198851e+01,1.171796258309040252e-02
3.199998293545321459e+01,1.200061526212524967e+02,1.842910396198545584e+02,-1.013330085314645065e-02,-1.001562576440132091e+01,-2.440996396768334298e-02
3.200001199268415775e+01,1.200061240150370026e+02,1.728331691185378531e+02,-5.131040897761178499e-02,-1.002120951604040577e+01,-2.099647702647654615e-02
3.200000570953588408e+01,1.200061227840346447e+02,1.778280562868367554e+02,2.412733530307598073e-02,-9.984511117547308245e+00,2.524589835882375729e-03
3.200000037200319269e+01,1.200061355975663275e+02,1.792975130914810791e+02,2.141711398463714416e-03,-9.975173364693239009e+00,-4.434319250105225874e-02
3.200000130294323952e+01,1.200061248948105259e+02,1.691321360981640964e+02,3.641848759415629300e-02,-9.907794603051623739e+00,-1.223167009416173921e-02
3.199995121163680878e+01,1.200060315920080853e+02,1.846400249291993987e+02,4.313626165307112015e-02,-9.985392674534390167e+00,1.193530019311159207e-01
3.200004581550631855e+01,1.200061188729038832e+02,1.700415091392826241e+02,4.217194327537677340e-02,-9.994111169761323410e+00,2.437261024182505939e-02
3.199998034762966981e+01,1.200060193058614004e+02,1.724123858618570182e+02,-8.625431781843176382e-02,-1.007397118574602679e+01,-8.253370652713146183e-02
3.199999356861023969e+01,1.200059899233774985e+02,1.785428229160386024e+02,-1.304265344571106933e-01,-9.985799370358886762e+00,6.598146572691519773e-02
3.199994135221090019e+01,1.200060845739589297e+02,1.655673568098809199e+02,-6.330657157678185043e-02,-1.001896869727892003e+01,-6.520206953945664741e-02
3.200002485102171335e+01,1.200058786689183137e+02,1.654105409031063800e+02,5.164872605644398387e-03,-9.906678652527585172e+00,1.350094221043368452e-02
3.200005496444365605e+01,1.200061379442868201e+02,1.811051000082781002e+02,1.591829645857193581e-02,-1.003908251416995512e+01,-2.871534325346400060e-02
3.199999194275530101e+01,1.200060105511130928e+02,1.707228343334593319e+02,1.065216290577399375e-02,-9.995596753604351292e+00,6.411279032475954154e-02
3.200001735512184808e+01,1.200059821850762063e+02,1.790505800773134126e+02,6.519924819909548100e-03,-9.966712802208636646e+00,2.249243408641316347e-02
3.200000037879404147e+01,1.200059417763335432e+02,1.604763424421956302e+02,-1.113899185021898636e-01,-1.004776196250127462e+01,5.903874742852054103e-02
3.200012718699192504e+01,1.200059060952979024e+02,1.720875016985945365e+02,-9.383843004133890497e-02,-1.003489273673091731e+01,2.469033376922735029e-02
3.199998771177756751e+01,1.200059395218436009e+02,1.673356294026523869e+02,5.638597118017613791e-02,-9.965354239379772494e+00,2.645203005831894480e-02
3.199997137721333473e+01,1.200059364338552399e+02,1.738486349667527122e+02,-3.419201100810576044e-02,-1.007385136209175158e+01,-1.783486482483739866e-02
3.200000083127667949e+01,1.200059238160741018e+02,1.776650633131193899e+02,8.304966667446317397e-02,-1.003736115161446563e+01,-1.697723135501073627e-03
3.199997319324056733e+01,1.200058746105021328e+02,1.723303181588481721e+02,-9.733113125835059221e-02,-1.000385840627965628e+01,1.393664527851715129e-01
3.199999119441600115e+01,1.200058362818613347e+02,1.669759580401102994e+02,-6.003356728973536366e-02,-1.000524501908016717e+01,-1.684464659572864481e-02
3.200010874440792463e+01,1.200059101624664493e+02,1.752218376417676211e+02,4.297642524068542857e-03,-1.003773637398312424e+01,-4.766754243784189493e-02
3.200012046932977938e+01,1.200058741280281964e+02,1.718365824941384972e+02,4.440210354385024788e-02,-9.966895339462507053e+00,7.088926146186967647e-03
3.199996115131642682e+01,1.200058620999336227e+02,1.811665181909221189e+02,4.818323953949872618e-02,-1.000873519565667458e+01,1.069209275056279690e-01
3.199998300745519231e+01,1.200058684935861493e+02,1.783194791692881438e+02,8.675899041313241133e-02,-1.002981306916299609e+01,-1.046468965047224059e-01
3.199993539420269784e+01,1.200059553128058951e+02,1.699834621889293373e+02,6.653085871939221074e-02,-9.986034799032884379e+00,5.682821688907004065e-02
3.200005218751559966e+01,1.200057505550712449e+02,1.658477091379350270e+02,3.669056967590128560e-02,-9.983655150212214835e+00,-8.789179025654327015e-03
3.200007251187239632e+01,1.200057831564099615e+02,1.712448046971693429e+02,-6.145147635844740858e-02,-9.950021364525925449e+00,2.901602911990349906e-02
3.200000547868927470e+01,1.200058094580792982e+02,1.881904209086069670e+02,-2.830349325067488264e-02,-1.000415644974710361e+01,8.401702137704050721e-02
3.200002577711006069e+01,1.200058467501279011e+02,1.768616726175304734e+02,-2.115361264846734798e-02,-9.983796983710853112e+00,-2.654015719730155182e-02
3.199996769621168724e+01,1.200057937934226402e+02,1.752891218341563047e+02,-4.418504353570636145e-02,-9.974395851977950755e+00,5.128660226664751021e-02
3.199997865986876633e+01,1.200057946474734791e+02,1.873497194091918061e+02,2.575310814100908313e-02,-1.002790340540636826e+01,-1.673814525234638279e-02
3.199999504434468633e+01,1.200057669501483844e+02,1.707182819265936473e+02,-2.099125530691516028e-02,-1.002889718416137477e+01,5.431191449940519361e-02
3.200000003279107119e+01,1.200058517228175674e+02,1.821052206390421873e+02,-1.659886977455373239e-02,-1.001105230931564449e+01,-5.690042975769209199e-02
3.199996082522476470e+01,1.200057485051088690e+02,1.886694561979808498e+02,-1.277356532568927130e-02,-1.001618147810019721e+01,6.748461942525313395e-02
3.199995310926219716e+01,1.200056860100233536e+02,1.743647202227480477e+02,6.293525961388720703e-03,-9.998137597658768527e+00,-1.467724820417016206e-02
3.199999822788094050e+01,1.200057103067926931e+02,1.678886760426420039e+02,-4.928158549218346340e-02,-1.004929982749615824e+01,4.095040872545566840e-02
3.199996871654458275e+01,1.200056526796936680e+02,1.702732468277577880e+02,8.070766894334700098e-03,-9.972404774467186428e+00,7.864092913622652836e-03
3.199997060024664819e+01,1.200057133714525719e+02,1.657858783479128135e+02,3.151420125396348776e-02,-9.916036788968433768e+00,-1.126234255037527991e-02
3.199994766345129804e+01,1.200056814231840576e+02,1.702662257386023725e+02,-8.721234884274968457e-02,-9.947525797201173248e+00,3.760431632748814645e-02
3.200000724249168371e+01,1.200057635025979721e+02,1.731484909132936423e+02,9.632512391275346517e-04,-9.911646796321825548e+00,5.672161253904762362e-02
3.200006987211688880e+01,1.200056511975904243e+02,1.708408403875058070e+02,-9.732289985231637464e-02,-1.008172947367252803e+01,-8.304611009711221348e-03
3.199999149301044454e+01,1.200058146126012986e+02,1.788622306380207192e+02,5.350609426905976462e-02,-1.000514424674679326e+01,1.852920082901038726e-02
3.199995978900506444e+01,1.200056199235309435e+02,1.739494744991250741e+02,-1.239762542195956690e-02,-1.001272696363109205e+01,-7.057048730673348008e-03
3.199998361610091990e+01,1.200056220449933022e+02,1.836463322618080554e+02,3.731668349987010344e-03,-1.000348578889426321e+01,-4.412584783097634605e-02
3.200000699344795407e+01,1.200055581995298866e+02,1.823448787700945388e+02,7.578019863821337798e-02,-1.001288493343872510e+01,9.288401793493013259e-02
3.199995823591810051e+01,1.200056793783015081e+02,1.742346146739465667e+02,-2.577504721970246340e-02,-9.958282527771254777e+00,2.648116621173609350e-04
3.200005620353863378e+01,1.200056157856146228e+02,1.625922395555273852e+02,-2.562728031142728815e-03,-9.857118727485064014e+00,-7.028671808231145429e-03
3.199997264637244854e+01,1.200055806236879334e+02,1.753223075347249846e+02,-8.234538371091134831e-03,-9.951868304916221319e+00,1.163277097448210153e-02
3.199996330230191433e+01,1.200055004357685391e+02,1.824326225863624700e+02,4.208352151483498588e-02,-9.970160085434141450e+00,-4.356771514929545785e-02
3.199997098659480699e+01,1.200055719431173458e+02,1.738284104806417076e+02,-1.732390722444374781e-02,-9.908091656296710070e+00,-9.468367185899519145e-02
3.200002858524493377e+01,1.200056621493637721e+02,1.667145403093661002e+02,-9.715566205225036056e-02,-9.929376127423630294e+00,5.774029962056635712e-02
3.199998752089443244e+01,1.200055943100663001e+02,1.709241757474049734e+02,9.467093882250364467e-02,-1.000906000734853762e+01,-6.550057395356797402e-03
3.200003989997637888e+01,1.200054935068455961e+02,1.698775438135354534e+02,5.781278946942876307e-02,-9.954492432093337229e+00,-2.655479677826441329e-03
3.199995018437399352e+01,1.200055140641918712e+02,1.619105353565832957e+02,-2.425011934565014099e-02,-1.011426562886406799e+01,3.468940611362185400e-02
3.199996799983328799e+01,1.200054618505261033e+02,1.712425252850719062e+02,-7.084073818926645005e-02,-1.001304507899115137e+01,-8.265638509462061578e-02
3.200004061768650843e+01,1.200056495901388871e+02,1.723565315966616822e+02,1.569077298013551655e-02,-1.001046679180748455e+01,-2.061643035956101447e-02
3.199995851293003923e+01,1.200054431837377820e+02,1.624421374123369617e+02,-6.645221637774068046e-02,-9.857268127671213520e+00,2.230947403004309576e-02
3.200002096713620148e+01,1.200054935058693957e+02,1.728209471175589726e+02,3.967933874211322133e-03,-1.001812379265697750e+01,8.144603321787817138e-03
3.200002472965710609e+01,1.200056200594607958e+02,1.737044743294365787e+02,-7.434430776521722128e-02,-9.918564214001435175e+00,7.437176383123905721e-02
3.199998214614572234e+01,1.200054877464492762e+02,1.710774852867773461e+02,-6.392440757927679920e-03,-1.006776502433119092e+01,4.731818084232621707e-02
3.199996836550002755e+01,1.200053753049826781e+02,1.645971844614346651e+02,2.228039648876985364e-03,-1.006399510223602789e+01,4.232126870278708763e-02
3.199997632276161497e+01,1.200054621499300112e+02,1.825847141158567979e+02,3.977913643066585681e-02,-1.000848070185826799e+01,-6.821951545311435994e-02
3.200003806960474861e+01,1.200055144451025342e+02,1.746172967561615224e+02,-7.968372924265976209e-02,-1.005853857117420880e+01,1.063867263084542075e-01
3.199998740429478872e+01,1.200054979642860928e+02,1.715694598543680343e+02,-6.557448997106331279e-02,-9.942951716184515121e+00,-2.311565605008394225e-02
3.199997934485405793e+01,1.200054554233596491e+02,1.715784471895649688e+02,1.633517524847603875e-02,-1.000403016973107917e+01,-9.389746280970542869e-03
3.200002630163145767e+01,1.200053742398708323e+02,1.826991251486453507e+02,-3.790280803793867614e-02,-1.001604949673371792e+01,-6.384714205060602887e-02
3.200001337883715280e+01,1.200054114053109231e+02,1.761017599868434900e+02,3.149521412409753661e-03,-9.959505673195250708e+00,-8.276834614116068689e-02
3.199989406082494270e+01,1.200053097287561883e+02,1.820705260520230411e+02,1.029790640096101169e-02,-9.948774496107830601e+00,-3.455289754319049340e-03
3.199999764810209868e+01,1.200053080657300626e+02,1.803187082019623801e+02,-4.350158223801108004e-02,-1.005574540611551626e+01,-1.326432409075006466e-02
3.200004564971480647e+01,1.200053378709683898e+02,1.694772545626185831e+02,-5.043548884599220045e-02,-9.987562081408837500e+00,5.708961250271070431e-02
3.199994527056548677e+01,1.200053085471892018e+02,1.733005393344745642e+02,3.889609797666620378e-02,-1.006113927467457891e+01,-4.454210566082843215e-02
3.200002281018296202e+01,1.200054124963950670e+02,1.787454573036874308e+02,-5.630967065866941679e-02,-1.003266690520678139e+01,4.917221308503829519e-02
3.200001204338371252e+01,1.200053430315415568e+02,1.764097874018362972e+02,-9.292054558910013695e-02,-1.002695198985804304e+01,3.774196142139075311e-02
3.200004688685491772e+01,1.200053116022794484e+02,1.788855460925191210e+02,-3.892347404101023471e-03,-1.003219680791134572e+01,-2.577067999617690432e-03
3.200003490489380198e+01,1.200053290184573171e+02,1.647650682145342103e+02,4.863448709044393414e-02,-1.000769385438838910e+01,8.766832795721898539e-03
3.200004292746407231e+01,1.200052863664706138e+02,1.862640817855490809e+02,-1.409332047438776117e-02,-9.945930055230427058e+00,-1.726788361680896972e-02
3.199993707082141015e+01,1.200052521947907280e+02,1.690220724495975446e+02,3.476231795325629773e-03,-9.992801411233928732e+00,-5.963664782007729002e-03
3.200001589411417058e+01,1.200052222642024731e+02,1.760372419245183835e+02,-6.958947334453730038e-02,-9.988390055497394115e+00,5.849353812519796775e-02
3.200002764950467338e+01,1.200052150847232326e+02,1.675992767999370301e+02,-8.418776182859705193e-02,-1.004125494917781403e+01,3.509222695156501842e-02
3.199999176886601404e+01,1.200052304144967934e+02,1.748179743288766304e+02,-4.082712066697814085e-02,-9.952944501221546503e+00,6.130180270952025057e-02
3.200001163759367273e+01,1.200052216467746007e+02,1.760243868208526976e+02,3.650625707636533102e-02,-1.002778751843593419e+01,3.491611786301510728e-02
3.199998197807182976e+01,1.200051426396844505e+02,1.698876014379530375e+02,3.760735329714915559e-02,-1.005129437676963278e+01,5.139594427809671129e-02
3.200000705859946493e+01,1.200052856284960541e+02,1.746607057406353931e+02,-2.149130616699676533e-02,-1.006792310977413685e+01,-5.847550019422055601e-02
3.200009835401497327e+01,1.200053151871416617e+02,1.764692869032680562e+02,-6.401890978808792709e-02,-9.901755606888803740e+00,1.385272495052622573e-02
3.200000465382277781e+01,1.200052123395300043e+02,1.701640311929764948e+02,-3.535596469762122829e-02,-1.000116802714298991e+01,-4.875482786172793265e-02
3.199996674341895186e+01,1.200052453147973779e+02,1.627696321306854657e+02,-5.343592201717504986e-03,-9.869565997433396021e+00,-5.720553152390328577e-02
3.200004160356411376e+01,1.200051741638440035e+02,1.711415998414551325e+02,3.894962083193484470e-02,-9.995500416559071510e+00,1.363295336593134226e-02
3.200005892128273643e+01,1.200052124512659617e+02,1.723470611992972579e+02,9.114625867215644245e-03,-9.956227163593791119e+00,-7.003444990361509803e-02
3.199998432106347934e+01,1.200052856241498915e+02,1.637507454041631547e+02,-2.633241641971097169e-02,-1.001514619449096877e+01,-4.303743455618625618e-02
3.200000483132576079e+01,1.200051614213586220e+02,1.773314203045116813e+02,-4.057494904079506082e-02,-1.003527383150155394e+01,3.982229821188793678e-02
3.200007173372348745e+01,1.200051204359794781e+02,1.714953814030324679e+02,-4.255435786485042143e-02,-1.002523401284798865e+01,5.191759650629498846e-02
3.199995415024284640e+01,1.200050707952164117e+02,1.795844556914239831e+02,3.988065514621159935e-02,-9.899936028029696189e+00,-7.747395239547649748e-03
3.199995805731538212e+01,1.200050748492507040e+02,1.734505247925214064e+02,-2.063316285807582570e-02,-1.003558876008165335e+01,-9.676596562295024240e-02
3.200001605161263996e+01,1.200050808655184653e+02,1.663621618365203574e+02,2.193295564491744287e-02,-1.000729574024537882e+01,-6.388214730654102891e-02
3.200000317174755793e+01,1.200050064141682071e+02,1.827478589211501117e+02,-2.781982509078571517e-02,-1.003421073829362165e+01,-5.063980796020358527e-02
3.199998399329815157e+01,1.200050892296372353e+02,1.760027433920525368e+02,2.236354784609659307e-02,-9.976303927337099253e+00,-2.023741651634223052e-02
3.199995841174954592e+01,1.200050050910855504e+02,1.662607200327151702e+02,-4.080429898519698229e-02,-1.000422635954238793e+01,-3.631079917232231391e-02
3.200002357858345903e+01,1.200049895234244417e+02,1.758972676413553415e+02,2.573025615571145411e-02,-9.986969213477957297e+00,1.764099000857906677e-02
3.199998960431448225e+01,1.200050175529213021e+02,1.704225008000303774e+02,4.416519809910810553e-04,-1.005499865447136187e+01,2.014502027413375977e-04
3.200003540935229296e+01,1.200050527214017535e+02,1.804930274011096003e+02,-5.839976495958391911e-02,-1.001439677852128618e+01,4.294925663722508336e-02
3.200002227203462013e+01,1.200050645437832912e+02,1.648807144075748852e+02,6.940215731885995831e-03,-9.944692981834748480e+00,3.332510326836533171e-02
3.200001305967458620e+01,1.200050554177613122e+02,1.768024149227714759e+02,2.123850333807686397e-02,-1.004208338804697398e+01,6.229354752262517697e-02
3.200002065028218112e+01,1.200050078065429631e+02,1.795864539642218460e+02,-4.777186991656216797e-02,-9.925334409801299884e+00,1.738527973851583877e-02
3.200002157622747490e+01,1.200049324894128659e+02,1.712162781544585357e+02,5.547395167318362047e-02,-9.939132120342410559e+00,1.101788373413531245e-02
3.200004284978690094e+01,1.200050328622189255e+02,1.745722123395872245e+02,3.352620757382564209e-02,-9.973258399704061361e+00,-4.628170913706634165e-02
3.200007434817560181e+01,1.200049226076067157e+02,1.924107880343277657e+02,-3.599143284233457390e-02,-1.000713217231232655e+01,3.130493880906695670e-02
3.200000115122845301e+01,1.200050278407617412e+02,1.788509717649689890e+02,-2.185206112561904890e-02,-1.001895725418599170e+01,3.759319566834738030e-02
3.199992077705788773e+01,1.200049203380105212e+02,1.817853214909297890e+02,-6.491363912951210458e-02,-9.930223314807818724e+00,1.954796855369339212e-02
3.200004716625046086e+01,1.200049293823119285e+02,1.650350441597396980e+02,3.974137213184013306e-02,-9.967041566018476573e+00,7.600073671434888316e-03
3.200005707674802835e+01,1.200048521407072002e+02,1.706849354696545049e+02,7.492064347170170058e-02,-9.961136686184888234e+00,-1.778002336906279882e-03
3.200005883175107613e+01,1.200049236496062974e+02,1.773947480341330447e+02,-1.509693956318958197e-02,-9.913068721269002737e+00,-4.957993695357547359e-02
3.200007045480090540e+01,1.200049893249044999e+02,1.756166326667820385e+02,-6.113611499732654261e-03,-9.949061080891086206e+00,1.139087949181097868e-03
3.200000329544963762e+01,1.200049891930501786e+02,1.792910419229691854e+02,-4.326002567309843172e-02,-1.001946325770358115e+01,2.514593769790169839e-02
3.199992396870203848e+01,1.200048735390891750e+02,1.771976601151548039e+02,2.279611097145618770e-02,-9.920483856614556117e+00,-7.271322621568302239e-03
3.199998067931715440e+01,1.200049486795747811e+02,1.709261912142579263e+02,-2.963926037562806745e-02,-9.979190338456792375e+00,1.708189187074464488e-02
3.199999233462486714e+01,1.200049084183180668e+02,1.691185724535587838e+02,-2.629529312998824322e-02,-1.004797727268502072e+01,5.798486676362159253e-02
3.200008184345890783e+01,1.200048828873766524e+02,1.775022189295071655e+02,-3.778664087799449983e-02,-9.986316110151133074e+00,-3.815076104349989644e-02
3.200009164448847088e+01,1.200048590107413133e+02,1.753868353951768597e+02,-9.730827661594872169e-02,-9.945923870630801744e+00,3.040394605617191201e-02
